transaction_id,risk_score,risk_level
90c9dff4-8815-4fd5-bb86-7ded429e7fdf,4.89,Low
1decae0e-a7c5-41c1-a08c-5ad53c71e5cc,8.3,Low
ed999eaa-4906-403b-9a79-3a1605d81260,8.45,Low
c7ac7f19-cde1-453d-9bbe-6721d621c120,4.37,Low
559a1110-9f6f-4f36-9c1b-deaa090c5b36,4.96,Low
035ed398-476d-4b96-9164-363518c7caab,4.2,Low
c3e9c44e-a0c2-4ced-8272-34555a58a519,6.23,Low
cea73bd4-283d-4ec1-8ff3-44159d4f359b,5.76,Low
836869ea-7035-45a4-a047-db9dfff6fb61,4.55,Low
14564015-be6f-4aa5-880b-76c8d26493b6,6.08,Low
b022dca2-2e43-44d5-b7b9-ac22968f75f6,7.35,Low
8bd03792-d9dd-4d3f-b541-da037b5b5ee7,7.37,Low
9885d6d1-20b2-4b19-b03b-980e8e783baa,9.71,Low
53e22c9d-a4ad-4c0d-95e2-b8017e9e00a9,5.2,Low
d6d58f88-d69e-49ce-92a5-e044ff6dfaf1,2.94,Low
32223831-abb0-496c-9dbe-bf62f25b44db,8.05,Low
f84e6175-a85b-4794-b976-8115fc5aa819,4.48,Low
de029702-db5f-41c8-ae3a-a7d7f41d7e62,3.65,Low
fd153daf-1b8d-4f9b-8cdd-c9dc6b7dbc45,3.2,Low
f8a02029-6dae-41f9-8f87-3e54cce41ee0,9.92,Low
24876342-309a-46bb-9556-4c72099224f1,57.0,Medium
1b60bf23-dad9-430d-9cec-20c9edef9d3a,10.02,Low
e029ba02-5a6f-4f13-af52-7ee788ebdede,4.75,Low
60605bab-ce22-488d-a189-abaf1ed8344e,56.74,Medium
6da4de9d-2d9a-4613-b664-d84bb8a2f9e0,2.99,Low
11091189-c329-4597-ba4a-864db08c3ab6,5.02,Low
a96ca8eb-496d-48da-b522-7743fa5157e8,6.66,Low
184c1489-4275-4e43-af45-7d9b1cab32a8,45.97,Medium
ed5f1676-25bc-402e-b2c6-847bc11b28f5,8.38,Low
0b04ea96-a95d-456a-8956-62c8ba413966,5.58,Low
d15dfcd1-cbbf-4b77-9544-02be41a65456,6.86,Low
098630ef-c659-4093-b719-0dc5eed7b505,57.92,Medium
8ef08222-852c-4a29-99b9-85e7911d5a87,8.13,Low
918bc838-66c5-48f6-8995-6eea6f8ebf3d,9.57,Low
01efb88b-9afb-43c9-a803-e3f729ed92f7,2.85,Low
40418876-f54b-4c24-8d9b-2aacdac6f398,2.05,Low
bac1a0c1-8743-4e0f-81b9-e8a968b1d2f2,5.43,Low
40648c67-46c0-48d8-a59e-2d3f8b677d4d,6.51,Low
b9a3a578-2f8d-4391-8ba6-7d95d19c4587,51.32,Medium
29e0dab3-d542-4115-a19e-710b5f0bf3dc,7.29,Low
7c405656-8a67-4d78-8706-bac549e84690,6.79,Low
d3afe631-cf75-46e6-948b-8fd088f68491,63.95,Medium
a1407c60-4662-406e-b1fe-51b4ec4e332d,47.85,Medium
c08f1f68-25ff-4773-9c7c-6b833f3ca6ca,3.79,Low
0a54c027-33b1-45aa-9f4e-0bfbb866c7c8,6.12,Low
5bc8d672-0158-4d62-92d7-dcbfc79a3f24,76.2,High
e1dfa841-e2cc-40e8-902e-eaddaae53141,9.65,Low
3485da54-f49e-46ff-a2cc-92c746bd1624,3.93,Low
aec7c9c2-e2bb-4bd2-92bd-bc8de13d9475,8.98,Low
2aefa850-fb1c-49c1-9fa9-967fc11ca4ce,5.94,Low
f9439057-570a-4303-a6e3-fa21f024d50c,55.0,Medium
fa455d9e-8f19-450d-8c3a-cf590860c28e,5.84,Low
d8b0cf7e-6d15-465b-86bb-339424532133,5.15,Low
b3f38337-e6f5-4218-9835-fc38f737dbeb,6.25,Low
9d02af14-021f-4684-9d2e-e201937461a4,8.63,Low
4d6072e8-cd0e-4e5e-89ca-eaa9368548ab,74.75,High
9ab818b9-31ee-4705-832c-204c32994c9e,6.17,Low
537b6b38-7ec9-4914-93a0-1c9eae3cffaf,2.4,Low
7686c2b8-acf5-4287-833b-bb44e6355e14,47.32,Medium
c17185bc-7390-40a2-8857-8547322f92a6,76.17,High
24a2c3f1-9ee2-4f3b-b3e1-c5e6436dda1e,6.02,Low
22aab237-a613-4b2d-9916-f741972d1703,6.25,Low
9de899cf-9edf-4b1f-b94b-c406b465e7bf,6.85,Low
e44c909b-36d9-4b04-b8a9-0ec29791fd38,3.66,Low
584f208f-f78b-45d2-810c-9df6a22621c9,8.1,Low
0077149d-4fb7-4ff1-99c1-9990ac0a90ca,6.57,Low
5f4912f4-84d1-4795-9b14-c8f51c4e57a1,9.33,Low
d8154ff5-7322-4960-8944-1a7a6251762a,21.2,Low
4854ded4-af1a-41ae-9283-a8a6ce95b825,5.79,Low
462afc47-8ba8-4dfe-ba01-bdcb6e76771e,3.84,Low
123e2e4e-f639-4ff4-bb5d-b65bd90e8eae,2.22,Low
8e697416-1026-4641-8f85-59642d6eab93,22.61,Low
90c80542-7a61-4cf4-8b09-7899ae260050,3.68,Low
5be87a1e-dfb5-4413-bc77-70d64bb4500f,63.31,Medium
da6f0633-dc25-4413-9f3f-4eb74dacee09,5.29,Low
18820003-9b77-4d0e-a568-c0c8fb8a853d,5.52,Low
08310aeb-c0e1-4df0-a0a1-be33b7ea831a,8.64,Low
75d7db1e-981a-4d51-b7bb-5c1b5850e863,6.45,Low
97f877bb-80ad-469c-a67e-f80a3d8c9aad,58.15,Medium
07ca08f3-d95a-4934-8a7a-e3b7289230e9,5.34,Low
1689057e-1b84-4668-ae42-8301d6eff2ef,7.82,Low
cb35b2a3-a9ba-4072-a20a-5043b8e20ccf,6.21,Low
f3935c6a-78b5-426a-886a-defceee92926,5.43,Low
b3e4e2cd-0733-46d7-b92c-217d030529fa,9.61,Low
d17b8795-67b8-48c0-a45f-25952ab87f62,5.03,Low
823974c4-e588-4ea1-aaac-12de2902e9af,4.6,Low
11c66bd4-bad1-45c6-9ad2-87b4397f0a51,72.68,High
661b73b6-cf27-4666-a39a-42c85b0aa8ef,7.8,Low
00fc4dca-1aa7-405b-af64-d36cb0cf87ce,76.31,High
34a00867-fe95-499f-ae09-8373bfae8aea,6.52,Low
c86bdd0e-8773-4a9e-b6eb-f3a57e8893ef,4.99,Low
d0dee326-cb22-4c66-96a9-6a7fa1bbe1c5,7.23,Low
a7c2b670-b328-4607-b7f1-eff6a14e6288,8.64,Low
d1987308-ca4d-4b75-a20e-21d68f987b58,4.9,Low
d1eeb9cf-9631-4d07-873e-3791156cf3c5,5.0,Low
13872dfb-6ba1-4eaf-bd41-76210aa02b6d,5.2,Low
7b2dff4b-b701-4c6b-9f58-f29505609c2f,52.39,Medium
33189fd8-3825-42fc-ab2a-f4ed90247ef1,64.72,Medium
b012884f-a36c-4aa1-830f-e1b1cb61d36d,7.74,Low
e8251df0-5c8e-475a-996a-a7a70e375b42,6.46,Low
e765a24d-a4f4-4e0f-ae5c-34b5b97e9cbd,5.78,Low
080ad45e-5e82-4e34-8705-318b7d78813b,67.96,Medium
6e99578d-1159-4396-8b37-86a98ca66c3e,10.73,Low
c388e0f6-027f-4ea4-a7a3-7ffebd9c9599,2.43,Low
8ccd89b6-f11e-4fe3-84bf-31af8014a68d,4.27,Low
d5edb6f0-f13e-4c8a-b115-e7e2eef0d25a,6.48,Low
4c6c992a-670c-44ec-aff5-5101d50903e6,6.17,Low
6a8ba11d-ec5b-416f-85d5-946ae7a2d32b,5.77,Low
8de4364e-b534-470c-9f25-adab85a2dee8,30.18,Medium
1815c72e-9b5a-48b4-9f07-552a4c24fa91,10.78,Low
7d216ad7-e135-49de-90ea-e3347f163b27,3.92,Low
5eba1494-e38d-440a-a95e-1f0ddd5bd53e,7.23,Low
6229b96d-3710-46be-9264-6099eeb05ac4,5.29,Low
f6ffc04b-6141-4628-b63c-9835b8cfbf01,5.55,Low
ee813660-eb9a-4523-833c-ba03e9477ac0,8.04,Low
e8951259-45bb-4634-8a74-8fea4a37a36d,3.53,Low
12f258e5-c1fd-4653-8b25-905a7d3b3ad1,8.82,Low
6cd25f3d-bbd4-487d-8b05-89a99b67c8c5,6.1,Low
c9435d9b-f9c2-4cfa-8fb5-148b0144d34a,5.0,Low
7ce5169e-0c85-4d4f-8149-9916354c1996,4.92,Low
05e767f1-929b-4474-9aaa-e4159d6665e4,1.88,Low
6140d604-1a44-4e6a-9b05-51352c10b3a6,6.3,Low
d92d3610-1ed5-4db3-9095-2fe4fa95acce,6.79,Low
262f596e-b102-4f70-8e31-5cac66cf6a9a,3.07,Low
de180460-f76e-44a9-9050-812412b287c4,69.51,Medium
4dd32ad9-7c3e-4ef6-80ba-3d34a6973819,6.32,Low
8849beec-640f-4167-ab3d-0e4eddbb72c1,66.17,Medium
0eed3a4f-680e-4d88-b137-dd4c000e7ead,4.36,Low
f3815399-68f0-483b-be27-1d6a95089cd9,71.11,High
e5c2110d-90b3-4d7f-8277-0d9efae4b4d0,9.87,Low
26980018-e797-4787-b42a-35645fff3ecd,11.49,Low
8bc92221-8cc7-4ad0-b3ae-af6ad25ab09a,4.88,Low
01ef0d8b-1c58-4603-b379-45fdbb6ec2c3,5.41,Low
f9deb09d-1b53-40d1-be49-1f50b335d95a,61.77,Medium
8e26939d-d8cf-4dbf-92a9-d8d62df1a321,5.04,Low
eac76271-1c0c-4dc3-87df-b26f4dddc0a9,8.51,Low
b397ad40-e1fc-4363-b7da-77ff6f58f4c4,5.78,Low
91be8358-640a-4ab2-9460-6ff16c63b483,6.01,Low
8d167051-f673-41f8-b1e6-1b580d6abb54,72.28,High
337c6af4-8087-4b83-be44-be438ca1189a,8.13,Low
e2b25736-1450-4788-a6f9-270ae60cbc51,3.32,Low
9354c6f1-e501-4e58-a351-adeeb208f1c4,7.45,Low
2c12fa7c-5906-4071-a649-11c3f311852e,5.82,Low
1337774d-836d-4d6e-8cc3-0a3e00f6d2ef,1.54,Low
6c4ba7bb-09d2-4814-a859-781c08ee0ec4,3.5,Low
30f85d94-7064-48f4-bbdc-bb11d1b81e38,83.02,High
6f5d0dd1-70b6-422e-8fae-10b3532c3e97,8.97,Low
ed4eda94-a385-4c5f-bb29-2e600a46c47f,6.44,Low
6ea98adb-4d65-43d0-b347-a16553f49591,60.96,Medium
d27a136d-ba93-4424-8fa5-973e7a83246a,2.86,Low
1fe3d25d-4490-4496-a457-7e474af2bf73,5.79,Low
76e729ce-46b3-4a92-ab5b-ef80592853c9,53.62,Medium
2a4106ae-d7ca-473a-b113-f18ec9105905,5.36,Low
227c2a39-d31e-4d98-b1ac-f0030a507884,5.39,Low
6fc7057d-c1c1-4252-9cec-5480b145c9c7,53.01,Medium
601de4f5-d605-4a6d-b096-c1e898641dc3,71.54,High
a9820704-5c8c-4157-b18e-5ae2f00a004c,7.15,Low
296e4393-d3d5-48e3-a067-48c2a3f72004,3.26,Low
056772d0-f2a3-4514-98ab-a01394eece08,5.11,Low
0f6db016-e941-4c93-b429-b014cdbda147,5.35,Low
19865a42-9ffe-4608-bf64-8cc198abcd51,7.73,Low
848adcdd-5871-4501-bf5a-9f78272e0631,7.31,Low
9153be85-1858-4831-924b-053fb60d7911,17.79,Low
5849b24b-8b96-441c-808b-f6fcc3feae5d,6.47,Low
de2f752c-be7a-447f-a9b3-136264deaa8f,6.64,Low
4c27743a-cc7b-48c0-85f6-cb0592c9e128,3.09,Low
4d44c3f6-5810-439c-8978-6d61699d80c5,5.55,Low
6715ce90-6c5c-4052-aad5-f98a18b997f8,5.69,Low
dcb84ebb-69f5-4b64-86d6-2ed4a9819f15,1.16,Low
5fc6bee1-48e9-40f5-a459-cab730dfd4c2,5.93,Low
4ddb65b6-a9d1-4252-b678-8edda88b3e97,82.05,High
a5f35338-74df-48e4-8c20-dbd3fa3e332d,5.13,Low
127221bf-a4a9-4602-b2f8-e4012e04783e,3.73,Low
e6f658de-53ed-4676-8c8f-f0d5e9f6a394,6.61,Low
ffb55ed3-7845-49eb-aa6d-b841fcdb4799,60.11,Medium
18fa1fa0-233d-457e-bf08-6dd2a8570faf,4.69,Low
4c4f1cb8-c4b6-407f-9bfd-412bc4c5476d,82.41,High
0c361698-d4c4-4c2e-91a8-666b515e1b76,8.7,Low
6d543c7a-7935-424c-ae8b-1ac615f915d5,6.18,Low
84a12526-4ec5-4eca-9cb0-c801a1189e37,5.44,Low
aed46752-3a6b-4914-bd4a-5a34bc78fcf1,6.43,Low
ce08e56a-6be4-4163-aa3b-55e9209eda0c,7.67,Low
5d7cf6c4-09be-4b8d-afa0-cfa36a64a411,5.26,Low
03ce1265-de50-49f0-834e-9b8cecca9523,6.96,Low
7baae85f-0ee1-4f36-bb8e-109fad1aead5,2.55,Low
89626b9f-49e0-4bf1-9122-b4d6925fa23b,5.75,Low
3356a7b2-16f2-428b-80a5-d00ac3569cd7,3.81,Low
0c22b92f-3f57-435f-a77f-ddc3027b088e,5.25,Low
f8b0861e-80ef-4cba-84e4-aa52dac38f60,3.84,Low
32ef123f-dd1f-4c00-89a3-d496f4cef6e9,5.62,Low
28ab11e3-cfaf-4571-9836-d6aaee144462,5.08,Low
ed56ba17-8915-4ff9-a929-f917962b8d80,4.01,Low
fb691c1c-e827-4907-af07-d87da5c9c7dd,57.09,Medium
6dbd6fcf-abba-46dc-b0ef-b309b05efda0,9.23,Low
4892b238-9bb1-4a5f-bfe4-28a7b7cfd62d,4.19,Low
bebe110e-a64a-43c4-90cb-1f65beb7970e,7.48,Low
e4c4bc35-8a17-4892-9bc3-307313729129,71.57,High
86241d43-95bd-4d78-9c07-0ca5bae6dc6f,6.9,Low
19c945f2-92a1-47df-8e03-6db227da47db,4.09,Low
b66d6f5a-9c95-4e87-889e-6f4c6fe5a592,6.12,Low
0d1579f6-c52b-4f1b-887d-062a3c81d7a3,78.39,High
7a4a872c-0ab1-4cce-b3b2-71996489ff13,3.36,Low
646482dd-3b8a-4564-9104-105e571b22c9,7.92,Low
99bd6c24-4f27-4277-94ef-d67a0d67475f,8.33,Low
f62bcf33-fbfa-425a-9347-1799e4a63b5a,2.54,Low
cdc6b3dc-6f7d-4288-8105-fb3bf39cebc7,3.74,Low
79f9a939-8814-45ca-9486-c542fdcb654f,6.07,Low
e8e5f3ea-4339-40ec-a2bb-a7a1d477d297,78.41,High
351aa032-52c3-48ce-aad4-eda746e098c4,63.19,Medium
1b71ce94-1dd3-4122-bcc0-a60ee0df0ea9,8.89,Low
1fe14a2f-797e-4fa4-a174-2ef41eaf1b2a,3.66,Low
1509d2cb-e282-41f7-a629-1f4c45d66bc7,7.96,Low
1f324c17-63ed-412e-9bd5-688d83d6e8eb,74.06,High
96791350-f22c-4209-b0ca-b9f6a9e85c9c,74.48,High
af24716e-ee5a-4905-b5f5-c00416cca438,24.23,Low
08ca11c2-5ab2-4201-8b18-71a90d11dcea,63.61,Medium
af2abbd9-5978-4f9a-8d06-927a017f5335,4.54,Low
c7ed8aea-c4b5-4fa2-97b9-3b7b1b1ef946,15.69,Low
bd9f57c6-123b-4092-ae21-ce6f5b7ebb85,10.91,Low
89df0e42-d5f1-47b4-afd8-40f910fad8ce,9.92,Low
782119d7-15cd-49a3-939b-74c65074ebe9,5.52,Low
561cd7d1-eb42-45f0-92cc-de9b2e80d4e5,6.92,Low
c25bb473-9dc8-4199-af4f-00f1782c2e0b,4.28,Low
93415a42-b118-4784-a338-eae59164468e,7.47,Low
c359acb7-dc90-4d17-8934-978089b12a22,9.41,Low
75ae0423-ff32-434f-b8f3-7e54cb6afa5d,5.74,Low
c09c89f8-0466-4e59-b2fc-5de04eb03f93,4.43,Low
eae2a69e-a579-4109-b745-6771300912e3,8.25,Low
53f0a2de-3e88-46a5-b70a-cfb2ac789fc7,4.93,Low
300f5ecb-5acb-491e-9645-18987322767b,6.51,Low
6db3f6b8-542a-4566-9285-74fc224f4684,5.57,Low
8f8a5421-743b-45c7-bd5d-ba385466fb26,74.49,High
43fc05ce-6010-4da3-9945-1343e4571abe,6.99,Low
45f305b9-2f5b-40a0-8c97-1f5d090f140f,8.7,Low
784af36b-fdc8-4b04-a6b2-e23394ddb3f8,3.8,Low
11c47e77-02f8-41c4-9b1b-42713fdc05d2,4.31,Low
20313e4f-8a40-4fab-8435-5ae95ba1fd0a,7.35,Low
85ff101f-c55b-472f-a5b0-76e126a9960d,8.86,Low
bb4a62e4-776f-4ba9-8cc2-f9eac1f6f69f,4.6,Low
975512ef-3d97-44f9-811b-921c9519f287,7.68,Low
413029ee-9fa8-49c7-a727-f0e98c0cfe9c,8.73,Low
2db06d9f-f716-40f0-9d26-05fa5dc7a47b,5.4,Low
4241787d-ced2-43d8-9266-8df2f6ab6af3,49.75,Medium
e0a8404b-33df-4701-86ae-4fad97732c64,6.14,Low
500ed557-7868-4b25-b877-3a09daaaa703,4.15,Low
be28982e-dd8b-45e2-bb12-f0efeb9c4112,5.43,Low
87338f7e-923f-431e-91ed-2e493bd483ea,8.49,Low
f0b2fde4-4724-470c-8727-80bca809723f,64.81,Medium
d41c7e1d-bc70-4733-87e7-76cf400a784a,7.95,Low
8f0d920b-746b-4553-9c81-99ced1605285,5.81,Low
9c693c50-1f11-4115-8d75-c92aed8ce021,8.61,Low
3b0a683b-b518-4d50-8130-348ec32cb69e,7.59,Low
f3d974ef-56f0-4983-a945-5534704ed049,2.74,Low
73d97fb1-9ef2-4e2f-8506-f75d8cc1864b,8.56,Low
1787a469-dea4-4315-8f08-393f5b92eaa5,9.82,Low
3e82a85c-4dd5-4f4f-b8cd-48079aad389a,9.3,Low
9f01d567-39b6-4256-9194-05031586c7ce,4.61,Low
3f6fb7d5-9701-4c21-89a0-fe4aae6e2ed6,6.24,Low
ab94b1ce-4ad3-40b1-a68c-00a83550e6c7,4.82,Low
df95cbb4-97d7-411d-a3e8-b6252ea37656,7.36,Low
ce0cb13a-b841-4aff-8156-d6b7724a8e58,6.77,Low
ed641c00-2696-447c-8f85-701c60de4101,3.3,Low
ab2cb2ca-494a-4af4-89d8-2a533c892256,9.39,Low
312e415b-10d0-44ff-88cd-ae201581d6a1,3.82,Low
8fc55079-8158-4b83-b35c-77340eb034fd,56.93,Medium
7f619862-0950-4896-bcf4-95032d6e6c24,6.91,Low
3c09ff87-1452-484a-bfab-b0713a6460e7,4.67,Low
a1c3c8a9-09d4-45b5-b036-32416e455d00,6.82,Low
03f42098-7ed2-4619-a34c-d588a62a25e8,8.08,Low
91a9ecce-6b89-4f63-88da-b5e0ecf0a0ec,49.55,Medium
203135bc-5e38-46d3-8744-e91bec92fcfa,7.25,Low
40282ef3-5fdb-40b1-a18f-b2fef7a9e3b9,4.55,Low
47f84900-f94c-463e-8ba6-db34b28212e8,5.87,Low
e7f312c8-c9a2-4fed-b691-63d01de71626,4.59,Low
a2b8a890-d1bd-401b-bf5e-c6651098b609,3.39,Low
1501e7f3-7d26-4b69-bad4-d85d26498933,5.63,Low
96b830cc-8579-42cc-836d-475d33999871,4.47,Low
8feda898-ae60-4cee-acb1-955571b1ab0f,4.38,Low
70801d61-0cc8-4668-9cda-cd28fa215951,3.13,Low
a1fad83e-f5b1-41bf-a90c-9c5c579e911d,11.6,Low
6b993e15-ff75-4f50-9184-075ccb0ca29a,4.44,Low
b13e4a5b-f790-4a8d-a990-a385ff1926b5,54.46,Medium
c0561a03-1f2c-47be-95f0-7ecf4c2a609b,61.61,Medium
369900fb-2593-440f-b057-26099fa5b872,7.59,Low
12b0382e-f731-45e2-a444-bba8af51511c,10.73,Low
33e59eb8-0fde-4b14-a841-dce885609cc6,11.68,Low
194b6f25-f947-4fc2-bab0-f12392b28509,8.98,Low
0c39c0e1-cd45-4825-bebc-fca0329131ce,5.34,Low
3e514603-3d50-4b0f-9a4e-6bf850bdf39c,16.12,Low
27f4b863-62f9-488b-8b2e-c4f96a5f8773,3.87,Low
37526a7a-f699-4ab0-8e5d-8adac894424f,46.8,Medium
129111f2-7c6a-46c9-85d3-dedc2a56dff5,61.97,Medium
8199140d-647d-4744-a4af-8e954f0cd967,4.01,Low
2921e80e-4a81-4847-9bdf-1bfd992d1626,6.79,Low
8604dd4b-f6d9-490d-a95b-56e326ee03d6,2.87,Low
62a6355a-fbab-4d8e-a91e-9194a3dd34ad,5.65,Low
4b118679-9675-4817-921c-a8e9b9b34ac6,6.47,Low
99799cce-77fb-44e0-acd9-a818ff18b00d,62.63,Medium
8c24fdd1-1683-4ec6-96de-a931efb7a397,11.82,Low
54af2fde-0a85-4a82-ab93-2fcf67bce27d,7.22,Low
99d9536a-8578-42d1-b7b0-0fc0285bb5df,4.41,Low
d1e8f30b-eda3-43e3-a1b3-54cae4d8002b,3.55,Low
d909a564-2e33-46db-9ba3-4a75e58d5c63,4.35,Low
6ac3dee0-a1b9-4c35-9821-34b2724b639c,67.82,Medium
b0187696-9bed-4cc0-aa66-8f634152f066,7.71,Low
f37f5cfb-3c5b-4e9a-9720-8983bce7da11,60.43,Medium
c591dcd1-c31d-42f4-8343-9f8e62857b52,61.15,Medium
09e5db97-99b6-43c9-9a78-2d363f82fde0,9.49,Low
f8b50db6-70ba-4e60-8269-ffc55b6f1ff6,7.61,Low
cbe05449-38cb-494a-bcaa-88642955625d,47.9,Medium
c3ae04ab-cece-46ec-9f01-b07a0bef4713,2.88,Low
bce486e3-172f-4124-aecd-53baaf2a7748,5.62,Low
d779193c-cb1f-4013-8376-65efb8248b09,9.03,Low
c25218ac-f54b-405f-aa6f-ea5aaa669b04,3.09,Low
379e0c8a-f2c6-4b56-b937-9b2d05b23e65,2.59,Low
7c6a293b-6a9c-48e5-9f3e-c46dbf572d1d,4.22,Low
d7ffe591-363f-499e-a015-eea03e9694bc,7.19,Low
a5aee071-1843-4bf4-915b-a89cfa4e5d53,3.16,Low
a3d7604e-e68c-49f0-bea4-23d1d313c715,3.1,Low
f38ebbfc-643c-4693-96d4-af8c2c65dcf8,10.48,Low
5be42225-3c17-4844-890d-ac3ae1b57dee,4.45,Low
45dc0ee6-4295-4383-a4ca-0a2f91fb1a9d,72.08,High
ca0fdea8-75e3-4ae3-9663-cf4a8ef37cd1,71.29,High
60e0ab93-5323-44a8-8f87-a6a377da49cf,14.02,Low
e1b2cc45-4562-471d-ae7c-bd04ee2822bf,41.23,Medium
f64646e7-8b49-4334-b228-beb2da563127,3.58,Low
39030dcd-5482-42f8-a513-550496633f0d,9.53,Low
48ff79ce-0b99-494c-9f06-f8fef670e917,61.62,Medium
1d2c989e-2c9c-4a0f-aefe-57d0202184f9,5.42,Low
792a10ba-009d-423b-9aba-d0856f608a94,5.68,Low
29fddb63-1dd3-4996-af4d-ed5d32054d1b,5.81,Low
47751a83-8950-4dd7-88fa-5429b7b4e2de,4.62,Low
ca49d889-4fa1-47dc-9c59-32bc77087bab,2.84,Low
9cf32641-ddf2-47d0-a28f-9cc216419ebc,7.02,Low
d02b7e28-846a-4550-a87a-de87f59398e8,2.59,Low
00a52773-008e-482e-88c2-def58d8f6154,4.64,Low
d79f793b-11a6-47cf-997c-52ceecc5c50d,64.32,Medium
405304d2-a407-43a6-b55e-88f470ed0526,4.45,Low
082a6f07-2517-44e8-b298-5d475d993179,5.08,Low
fb72a357-03d1-4980-8098-6db50d652079,12.29,Low
6e6b317a-3015-41f8-b1ab-6a9bca6b1d7a,82.15,High
59cbce01-9d29-46db-8060-59ca18d1cae6,5.05,Low
3b34b7ff-dcc5-4a35-bd3b-96d9f0198d8f,7.71,Low
302389b0-166e-4042-9b89-ce995dcf35a3,6.42,Low
2a836a22-a366-4a45-8035-e7253a42d252,7.95,Low
aa390e75-9787-4c2c-89f6-357ff5931aed,4.27,Low
0d3a03e7-6e70-4fc6-bfa5-6bb53c6bd9da,4.99,Low
d64e8e17-2da2-4eb5-bdca-4fa02b11dded,9.91,Low
b19037ef-cde8-4b8f-b76f-3c3113960667,13.75,Low
6c379b55-7727-4e12-8062-9122fe892d51,4.75,Low
41f7d24d-8440-4523-b03a-6577cf2ca406,6.64,Low
a0e1f057-63b3-4dea-bf35-32f28440ffe4,2.85,Low
caa62539-a6a4-44ca-b958-23e0b7873d69,5.91,Low
f993ef10-d0a5-4b71-931d-33669fc816e3,2.14,Low
9446cf99-5477-4665-92ca-02cc3ed19ee3,14.95,Low
6e33c369-4679-45de-85ad-6520ce397c59,9.38,Low
fff9fd5c-965c-4db8-a507-fb374403f285,3.35,Low
ee060dc3-22cf-4420-9555-cb69f4950ef1,3.77,Low
49fbe125-a9b3-4023-8594-23827d655be3,4.54,Low
3d62dc7f-f383-4514-a767-216e7544f69e,6.0,Low
2467e715-634b-484c-b1ea-399af616fb4d,8.1,Low
663e2c4c-a8f2-4b6c-a049-130f3835a90a,7.49,Low
675c652e-543a-4b72-ac3a-58fc4c5ce03d,6.0,Low
0ff68c0f-6508-43f3-b3eb-0613658509dc,6.39,Low
d822acb9-aa67-4f9e-ba83-9865d3859db6,3.73,Low
d5af81a5-58c8-4ecf-82c1-ef5d2be5c795,5.74,Low
89ab1b48-3c5a-40f4-a279-918f6e3a92ef,5.59,Low
8cfa749e-a5d7-4ad5-8751-d8775496687f,84.79,High
32b67def-76f8-4806-850f-7a639746c64e,4.25,Low
9ddb1d82-dcb6-46f9-93fd-dfc989f55451,5.79,Low
fd4fc8b9-51ee-4563-89ce-cc6e67534222,6.33,Low
c68c90eb-c252-41d5-8f44-9d497127df33,6.75,Low
2e9c2cb7-ef6b-44c3-a082-ded34976b5dc,4.64,Low
ca891375-3625-43d8-9040-8f0addf41765,5.38,Low
bf17502c-a0b3-4719-95a7-f496410dd244,3.33,Low
6f0b4713-76ad-44df-a075-4dcc2e60eae2,5.22,Low
918b50fb-d937-4d08-8b7d-dcfe15308adc,8.47,Low
3cc614a6-e384-46a9-b923-b855636e4815,8.19,Low
913cae8d-5c35-4ddb-b082-a96b9659018c,6.88,Low
f9aa2734-2233-44ec-9417-136af609402f,4.29,Low
5d508e2f-b43a-477d-8bee-b04bd5428985,3.69,Low
84840b65-d360-47bb-b3b4-a6302338bc07,4.0,Low
390397f0-53d1-4563-bcc7-c1ccabecf7db,8.06,Low
1064e5b8-20b4-487e-ac38-fe0f0569d53e,2.05,Low
a951ca0c-110f-4efc-a68d-09db436b3041,4.58,Low
fe4c82bd-e3d0-470f-83b6-3ff4892b0b22,75.86,High
bbecb020-ba26-4bfd-8008-4dffa59a1685,5.25,Low
c42905b0-dc2b-4a37-bf87-0c298eb00b2a,4.65,Low
4d2576ca-1365-4fc2-9285-acd456c9c5da,29.98,Low
04a374d0-34c4-4d22-bb05-11f88ce92c32,3.59,Low
02ae4118-b3e7-4adc-97d5-ed1e950594fb,1.89,Low
7ef9b629-36ce-45f8-ace4-9b5acec3b761,51.67,Medium
651e339b-fe57-492b-ad97-bc831ab49b9c,3.01,Low
71e8a12a-5100-4395-bff6-d8e14cd55238,68.43,Medium
6eb7641f-fa55-4a81-babd-1cb5287a2792,8.72,Low
965a4568-10af-45e2-be3c-7eb2d0594b52,66.75,Medium
50cb1ed1-c7c0-46b0-976c-0f92cba6abc6,5.12,Low
8c423166-e7d5-4464-90da-c5911b4a5059,6.08,Low
d2b4b2af-2d64-46dc-b239-fb6b46bfbd22,7.09,Low
b60d6dc1-86ca-4661-a384-6274793df180,7.2,Low
2280b054-5ae7-4baf-9422-a650e5af8e9a,47.36,Medium
a294288f-8709-4129-8b60-2871b3ce081f,4.76,Low
50a6c5e9-dc91-4aed-81f4-417a3234cb70,4.61,Low
22e56699-0fe5-4621-94b9-76783b285fed,9.06,Low
be43af8d-746f-4fac-a56a-d740e795db9c,2.77,Low
e25463fb-62c1-4a7e-a889-084d6de27e2e,8.24,Low
a2e3c51a-acc9-40c5-9caa-60fe81519c23,8.29,Low
15067c05-8c9b-47c2-895f-6ddc1cf1d3c1,12.1,Low
b65ee516-9705-42df-bdd6-5b365a15f782,58.69,Medium
