anomaly_score,decision,actual_fraud
0.2494,ALLOW,0
0.2239,ALLOW,0
0.2166,ALLOW,0
0.1141,ALLOW,0
0.1778,ALLOW,0
0.6369,MONITOR,0
0.0838,ALLOW,0
0.2287,ALLOW,0
0.1239,ALLOW,0
0.0918,ALLOW,1
0.1943,ALLOW,1
0.1391,ALLOW,0
0.0565,ALLOW,0
0.1434,ALLOW,0
0.0796,ALLOW,0
0.1697,ALLOW,0
0.0955,ALLOW,0
0.1704,ALLOW,0
0.2979,ALLOW,0
0.1155,ALLOW,0
0.2098,ALLOW,0
0.3419,ALLOW,1
0.3718,ALLOW,1
0.1779,ALLOW,0
0.3963,ALLOW,1
0.2414,ALLOW,0
0.2581,ALLOW,0
0.9551,BLOCK,1
0.0824,ALLOW,0
0.136,ALLOW,1
0.2347,ALLOW,0
0.1022,ALLOW,0
0.2007,ALLOW,0
0.3499,ALLOW,1
0.4326,MONITOR,1
0.1029,ALLOW,0
0.1373,ALLOW,0
0.1518,ALLOW,0
0.1169,ALLOW,0
0.2785,ALLOW,1
0.2257,ALLOW,1
0.175,ALLOW,0
0.4127,MONITOR,1
0.223,ALLOW,0
0.139,ALLOW,0
0.1342,ALLOW,0
0.0933,ALLOW,0
0.2245,ALLOW,0
0.0762,ALLOW,0
0.1428,ALLOW,0
0.1467,ALLOW,0
0.3125,ALLOW,1
0.165,ALLOW,0
0.1386,ALLOW,0
0.2642,ALLOW,0
0.1532,ALLOW,0
0.0964,ALLOW,1
0.2816,ALLOW,1
0.144,ALLOW,0
0.0407,ALLOW,0
0.09,ALLOW,0
0.2796,ALLOW,0
0.256,ALLOW,0
0.1539,ALLOW,0
0.0906,ALLOW,0
0.1279,ALLOW,0
0.1639,ALLOW,0
0.1118,ALLOW,0
0.189,ALLOW,0
0.1288,ALLOW,0
0.1429,ALLOW,0
0.2363,ALLOW,0
0.2361,ALLOW,0
0.2833,ALLOW,0
0.1555,ALLOW,0
0.1204,ALLOW,0
0.189,ALLOW,0
0.2152,ALLOW,0
0.123,ALLOW,1
0.1343,ALLOW,0
0.1297,ALLOW,0
0.2777,ALLOW,0
0.2734,ALLOW,0
0.1429,ALLOW,0
0.2488,ALLOW,0
0.0387,ALLOW,0
0.1887,ALLOW,0
0.2229,ALLOW,0
0.218,ALLOW,1
0.1402,ALLOW,0
0.3527,ALLOW,0
0.1332,ALLOW,0
0.1335,ALLOW,0
0.2033,ALLOW,0
0.08,ALLOW,0
0.2234,ALLOW,0
0.1866,ALLOW,1
0.1188,ALLOW,0
0.2145,ALLOW,1
0.1779,ALLOW,0
0.1756,ALLOW,0
0.2298,ALLOW,0
0.094,ALLOW,0
0.211,ALLOW,0
0.1311,ALLOW,0
0.2322,ALLOW,0
0.2522,ALLOW,0
0.0242,ALLOW,0
0.2235,ALLOW,1
0.1689,ALLOW,0
0.1508,ALLOW,0
0.1035,ALLOW,0
0.1252,ALLOW,0
0.0707,ALLOW,0
0.393,ALLOW,1
0.311,ALLOW,0
0.3308,ALLOW,1
0.1203,ALLOW,0
0.1439,ALLOW,0
0.3022,ALLOW,1
0.0912,ALLOW,0
0.1076,ALLOW,0
0.1525,ALLOW,0
0.0885,ALLOW,0
0.1939,ALLOW,0
0.1468,ALLOW,1
0.1029,ALLOW,0
0.2409,ALLOW,0
0.1664,ALLOW,0
0.2279,ALLOW,0
0.207,ALLOW,0
0.1706,ALLOW,0
0.3874,ALLOW,1
0.298,ALLOW,0
0.0975,ALLOW,1
0.1988,ALLOW,0
0.2762,ALLOW,0
0.2933,ALLOW,0
0.2026,ALLOW,0
0.138,ALLOW,0
0.1599,ALLOW,0
0.0994,ALLOW,0
0.061,ALLOW,1
0.1931,ALLOW,0
0.1291,ALLOW,0
0.1014,ALLOW,0
0.0992,ALLOW,0
0.1395,ALLOW,0
0.1557,ALLOW,0
0.0965,ALLOW,0
0.1237,ALLOW,0
0.2328,ALLOW,0
0.1188,ALLOW,0
0.3806,ALLOW,1
0.166,ALLOW,0
0.1994,ALLOW,0
0.1835,ALLOW,0
0.154,ALLOW,0
0.241,ALLOW,0
0.1764,ALLOW,1
0.0934,ALLOW,0
0.1082,ALLOW,0
0.18,ALLOW,0
0.1147,ALLOW,0
0.1688,ALLOW,0
0.1436,ALLOW,0
0.2445,ALLOW,0
0.1393,ALLOW,0
0.1389,ALLOW,1
0.1113,ALLOW,0
0.1234,ALLOW,0
0.2457,ALLOW,0
0.1725,ALLOW,0
0.0679,ALLOW,0
0.14,ALLOW,0
0.1024,ALLOW,0
0.0905,ALLOW,0
0.0956,ALLOW,0
0.2127,ALLOW,0
0.1062,ALLOW,0
0.0918,ALLOW,0
0.1153,ALLOW,1
0.161,ALLOW,0
0.0562,ALLOW,0
0.1912,ALLOW,1
0.1723,ALLOW,0
0.4687,MONITOR,1
0.2345,ALLOW,0
0.2232,ALLOW,0
0.1706,ALLOW,0
0.1655,ALLOW,0
0.1003,ALLOW,0
0.1237,ALLOW,0
0.1737,ALLOW,0
0.0578,ALLOW,0
0.1054,ALLOW,1
0.1431,ALLOW,0
0.197,ALLOW,0
0.0871,ALLOW,0
0.1786,ALLOW,0
0.2411,ALLOW,0
0.1489,ALLOW,0
0.1517,ALLOW,0
0.1378,ALLOW,0
0.128,ALLOW,0
0.0717,ALLOW,0
0.2721,ALLOW,0
0.4308,MONITOR,1
0.1737,ALLOW,0
0.2414,ALLOW,0
0.2161,ALLOW,0
0.1505,ALLOW,1
0.1612,ALLOW,0
0.1464,ALLOW,0
0.1169,ALLOW,0
0.3418,ALLOW,1
0.1877,ALLOW,0
0.2438,ALLOW,0
0.1566,ALLOW,0
0.2817,ALLOW,0
0.1646,ALLOW,0
0.1324,ALLOW,0
0.1208,ALLOW,0
0.118,ALLOW,0
0.1168,ALLOW,1
0.1392,ALLOW,0
0.1324,ALLOW,0
0.1814,ALLOW,0
0.1371,ALLOW,0
0.2833,ALLOW,1
0.3869,ALLOW,1
0.25,ALLOW,0
0.1409,ALLOW,0
0.1149,ALLOW,1
0.1567,ALLOW,0
0.1086,ALLOW,0
0.0912,ALLOW,0
0.2265,ALLOW,0
0.1122,ALLOW,0
0.1381,ALLOW,0
0.3189,ALLOW,1
0.273,ALLOW,0
0.1737,ALLOW,0
0.139,ALLOW,0
0.1692,ALLOW,0
0.3008,ALLOW,1
0.3321,ALLOW,0
0.2416,ALLOW,0
0.1666,ALLOW,0
0.1985,ALLOW,0
0.2641,ALLOW,1
0.1101,ALLOW,0
0.1036,ALLOW,0
0.0606,ALLOW,0
0.1373,ALLOW,0
0.2216,ALLOW,0
0.1704,ALLOW,0
0.2384,ALLOW,0
0.1358,ALLOW,0
0.3826,ALLOW,1
0.2163,ALLOW,0
0.1289,ALLOW,0
0.1378,ALLOW,0
0.0791,ALLOW,0
0.1465,ALLOW,0
0.1368,ALLOW,0
0.3065,ALLOW,1
0.1579,ALLOW,0
0.1534,ALLOW,0
0.2873,ALLOW,0
0.3137,ALLOW,1
0.2656,ALLOW,0
0.1705,ALLOW,0
0.1472,ALLOW,0
0.12,ALLOW,0
0.1483,ALLOW,0
0.1836,ALLOW,0
0.3224,ALLOW,1
0.1474,ALLOW,0
0.1117,ALLOW,0
0.076,ALLOW,0
0.2784,ALLOW,0
0.0671,ALLOW,0
0.2148,ALLOW,0
0.1846,ALLOW,0
0.9828,BLOCK,1
1.0,BLOCK,1
0.098,ALLOW,0
0.2181,ALLOW,0
0.2576,ALLOW,1
0.2352,ALLOW,0
0.147,ALLOW,0
0.1195,ALLOW,0
0.2834,ALLOW,0
0.213,ALLOW,1
0.1445,ALLOW,0
0.1669,ALLOW,0
0.2351,ALLOW,0
0.21,ALLOW,0
0.272,ALLOW,0
0.2056,ALLOW,1
0.2003,ALLOW,0
0.1312,ALLOW,0
0.0886,ALLOW,0
0.2467,ALLOW,0
0.1743,ALLOW,0
0.1396,ALLOW,0
0.1465,ALLOW,0
0.1727,ALLOW,0
0.2525,ALLOW,0
0.1329,ALLOW,0
0.2021,ALLOW,0
0.9828,BLOCK,1
0.1903,ALLOW,0
0.1722,ALLOW,0
0.1968,ALLOW,0
0.1473,ALLOW,1
0.2769,ALLOW,0
0.1936,ALLOW,0
0.1312,ALLOW,0
0.1798,ALLOW,0
0.1562,ALLOW,0
0.2713,ALLOW,1
0.182,ALLOW,0
0.9757,BLOCK,1
0.2111,ALLOW,0
0.1823,ALLOW,0
0.2413,ALLOW,0
0.1212,ALLOW,0
0.2076,ALLOW,1
0.1271,ALLOW,0
0.2168,ALLOW,0
0.2249,ALLOW,0
0.1155,ALLOW,1
0.0762,ALLOW,0
0.1918,ALLOW,0
0.2304,ALLOW,0
0.3044,ALLOW,0
0.0607,ALLOW,0
0.1592,ALLOW,0
0.1266,ALLOW,0
0.1502,ALLOW,0
0.0737,ALLOW,0
0.1023,ALLOW,0
0.265,ALLOW,0
0.1363,ALLOW,1
0.1574,ALLOW,0
0.0715,ALLOW,0
0.1063,ALLOW,0
0.2924,ALLOW,0
0.2788,ALLOW,0
0.1754,ALLOW,1
0.1586,ALLOW,0
0.1442,ALLOW,0
0.1144,ALLOW,0
0.1479,ALLOW,0
0.2481,ALLOW,0
0.1269,ALLOW,0
0.4302,MONITOR,1
0.1634,ALLOW,0
0.2126,ALLOW,0
0.2093,ALLOW,0
0.1402,ALLOW,0
0.4643,MONITOR,1
0.134,ALLOW,0
0.1113,ALLOW,0
0.1456,ALLOW,0
0.302,ALLOW,1
0.2991,ALLOW,0
0.0904,ALLOW,0
0.1544,ALLOW,0
0.2402,ALLOW,0
0.1638,ALLOW,0
0.0966,ALLOW,0
0.0837,ALLOW,0
0.1379,ALLOW,0
0.2093,ALLOW,0
0.1448,ALLOW,0
0.1469,ALLOW,0
0.2352,ALLOW,1
0.2142,ALLOW,0
0.3459,ALLOW,1
0.1716,ALLOW,0
0.1338,ALLOW,0
0.1222,ALLOW,0
0.1206,ALLOW,0
0.1384,ALLOW,0
0.2772,ALLOW,0
0.1256,ALLOW,0
0.1326,ALLOW,0
0.2655,ALLOW,0
0.4521,MONITOR,1
0.1194,ALLOW,0
0.1286,ALLOW,0
0.2723,ALLOW,0
0.2225,ALLOW,0
0.0915,ALLOW,0
0.166,ALLOW,1
0.1659,ALLOW,0
0.0565,ALLOW,0
0.1599,ALLOW,0
0.2878,ALLOW,0
0.2024,ALLOW,0
0.2359,ALLOW,0
0.0557,ALLOW,0
0.0665,ALLOW,0
0.1672,ALLOW,0
0.195,ALLOW,1
0.1379,ALLOW,0
0.163,ALLOW,1
0.4071,MONITOR,1
0.2223,ALLOW,0
0.1204,ALLOW,0
0.2393,ALLOW,0
0.1945,ALLOW,1
0.1272,ALLOW,0
0.1424,ALLOW,0
0.345,ALLOW,0
0.2599,ALLOW,1
0.2057,ALLOW,0
0.1176,ALLOW,0
0.1085,ALLOW,0
0.41,MONITOR,1
0.2272,ALLOW,0
0.1799,ALLOW,0
0.157,ALLOW,0
0.1978,ALLOW,0
0.2516,ALLOW,0
0.122,ALLOW,0
0.1973,ALLOW,0
0.1415,ALLOW,0
0.2113,ALLOW,0
0.332,ALLOW,0
0.1669,ALLOW,0
0.327,ALLOW,1
0.1772,ALLOW,0
0.1092,ALLOW,0
0.1149,ALLOW,0
0.1368,ALLOW,0
0.1823,ALLOW,0
0.0918,ALLOW,0
0.2057,ALLOW,0
0.2168,ALLOW,0
0.1467,ALLOW,0
0.1795,ALLOW,0
0.3298,ALLOW,1
0.1497,ALLOW,0
0.1618,ALLOW,0
0.227,ALLOW,0
0.7673,BLOCK,1
0.1327,ALLOW,0
0.0608,ALLOW,0
0.3254,ALLOW,1
0.2398,ALLOW,0
0.257,ALLOW,1
0.0944,ALLOW,0
0.1362,ALLOW,0
0.1351,ALLOW,0
0.1966,ALLOW,0
0.1516,ALLOW,0
0.191,ALLOW,0
0.2732,ALLOW,0
0.1395,ALLOW,0
0.1727,ALLOW,0
0.1967,ALLOW,0
0.2838,ALLOW,0
0.0243,ALLOW,0
0.2729,ALLOW,0
0.2947,ALLOW,0
0.1455,ALLOW,0
0.2394,ALLOW,0
0.1679,ALLOW,0
0.387,ALLOW,1
0.213,ALLOW,0
0.1335,ALLOW,0
0.3088,ALLOW,1
0.3099,ALLOW,1
0.106,ALLOW,0
0.1168,ALLOW,0
0.1797,ALLOW,0
0.0781,ALLOW,0
0.2244,ALLOW,0
0.2671,ALLOW,0
0.1034,ALLOW,0
0.1007,ALLOW,0
0.1191,ALLOW,0
0.1747,ALLOW,0
0.1253,ALLOW,0
0.2986,ALLOW,1
0.098,ALLOW,0
0.0984,ALLOW,0
0.1019,ALLOW,0
0.2809,ALLOW,1
0.1743,ALLOW,0
0.102,ALLOW,0
0.203,ALLOW,0
0.1136,ALLOW,0
0.1456,ALLOW,0
0.0953,ALLOW,0
0.1624,ALLOW,0
0.1592,ALLOW,0
0.3102,ALLOW,1
0.1798,ALLOW,0
0.1441,ALLOW,0
0.0988,ALLOW,0
0.942,BLOCK,1
0.1499,ALLOW,0
0.3177,ALLOW,0
0.1701,ALLOW,0
0.4259,MONITOR,1
0.0586,ALLOW,0
0.3656,ALLOW,0
0.2531,ALLOW,0
0.1443,ALLOW,0
0.2502,ALLOW,0
0.1839,ALLOW,0
0.1695,ALLOW,0
0.1856,ALLOW,0
0.1079,ALLOW,0
0.1341,ALLOW,0
0.0801,ALLOW,0
0.2097,ALLOW,1
0.1384,ALLOW,0
0.1936,ALLOW,0
0.3076,ALLOW,1
0.1727,ALLOW,0
0.044,ALLOW,0
0.2093,ALLOW,0
0.1054,ALLOW,0
0.1935,ALLOW,0
0.2285,ALLOW,1
0.3116,ALLOW,1
0.1885,ALLOW,0
0.0834,ALLOW,1
0.1577,ALLOW,0
0.2208,ALLOW,0
0.1865,ALLOW,0
0.0724,ALLOW,0
0.0695,ALLOW,0
0.1093,ALLOW,0
0.0344,ALLOW,0
0.1612,ALLOW,0
0.126,ALLOW,0
0.325,ALLOW,0
0.1527,ALLOW,0
0.2854,ALLOW,1
0.2846,ALLOW,0
0.3318,ALLOW,1
0.1796,ALLOW,0
0.2193,ALLOW,0
0.1842,ALLOW,1
0.4605,MONITOR,1
0.2072,ALLOW,0
0.1524,ALLOW,0
0.1753,ALLOW,0
0.3733,ALLOW,1
0.1181,ALLOW,0
0.2786,ALLOW,1
0.1719,ALLOW,1
0.1166,ALLOW,0
0.1203,ALLOW,0
0.0685,ALLOW,0
0.2929,ALLOW,0
0.1235,ALLOW,0
0.1256,ALLOW,0
0.1612,ALLOW,0
0.2906,ALLOW,0
0.1108,ALLOW,0
0.0946,ALLOW,0
0.0704,ALLOW,0
0.2488,ALLOW,0
0.1731,ALLOW,0
0.1488,ALLOW,0
0.1728,ALLOW,0
0.1557,ALLOW,0
0.1883,ALLOW,0
0.1346,ALLOW,0
0.2076,ALLOW,0
0.2572,ALLOW,1
0.1,ALLOW,0
0.18,ALLOW,0
0.1406,ALLOW,0
0.131,ALLOW,0
0.0453,ALLOW,0
0.3622,ALLOW,0
0.2615,ALLOW,1
0.1426,ALLOW,0
0.2438,ALLOW,1
0.2076,ALLOW,0
0.2371,ALLOW,1
0.1608,ALLOW,0
0.1241,ALLOW,0
0.1353,ALLOW,0
0.1617,ALLOW,0
0.1691,ALLOW,0
0.2193,ALLOW,0
0.171,ALLOW,0
0.1912,ALLOW,1
0.1921,ALLOW,0
0.1333,ALLOW,0
0.156,ALLOW,1
0.2016,ALLOW,0
0.3332,ALLOW,0
0.2116,ALLOW,0
0.1169,ALLOW,0
0.1542,ALLOW,0
0.1663,ALLOW,0
0.1941,ALLOW,0
0.061,ALLOW,0
0.2162,ALLOW,0
0.1877,ALLOW,0
0.189,ALLOW,1
0.2433,ALLOW,0
0.2376,ALLOW,0
0.3106,ALLOW,0
0.087,ALLOW,0
0.1407,ALLOW,0
0.1672,ALLOW,0
0.0753,ALLOW,0
0.158,ALLOW,0
0.1356,ALLOW,0
0.2547,ALLOW,0
0.1215,ALLOW,1
0.3351,ALLOW,1
0.1629,ALLOW,0
0.4199,MONITOR,1
0.1267,ALLOW,0
0.1639,ALLOW,0
0.1565,ALLOW,1
0.4158,MONITOR,1
0.1328,ALLOW,0
0.2708,ALLOW,0
0.2894,ALLOW,1
0.1767,ALLOW,0
0.1839,ALLOW,0
0.164,ALLOW,1
0.1758,ALLOW,0
0.2147,ALLOW,0
0.3394,ALLOW,1
0.3441,ALLOW,0
0.227,ALLOW,0
0.1758,ALLOW,0
0.3605,ALLOW,1
0.162,ALLOW,0
0.1718,ALLOW,0
0.1815,ALLOW,0
0.1362,ALLOW,0
0.3026,ALLOW,1
0.1448,ALLOW,0
0.087,ALLOW,0
0.2995,ALLOW,0
0.2151,ALLOW,0
0.2636,ALLOW,1
0.1745,ALLOW,1
0.1836,ALLOW,0
0.0574,ALLOW,0
0.1458,ALLOW,0
0.1309,ALLOW,0
0.2956,ALLOW,0
0.1021,ALLOW,0
0.1976,ALLOW,0
0.1939,ALLOW,0
0.3906,ALLOW,0
0.22,ALLOW,0
0.1351,ALLOW,0
0.2814,ALLOW,1
0.1443,ALLOW,0
0.077,ALLOW,0
0.4001,MONITOR,1
0.131,ALLOW,0
0.231,ALLOW,0
0.1845,ALLOW,0
0.0948,ALLOW,0
0.1297,ALLOW,0
0.086,ALLOW,0
0.1526,ALLOW,0
0.2224,ALLOW,0
0.1996,ALLOW,1
0.2219,ALLOW,0
0.0967,ALLOW,0
0.1226,ALLOW,0
0.0911,ALLOW,0
0.128,ALLOW,0
0.1749,ALLOW,0
0.1337,ALLOW,0
0.305,ALLOW,1
0.1244,ALLOW,0
0.0707,ALLOW,0
0.1595,ALLOW,0
0.1054,ALLOW,0
0.2328,ALLOW,0
0.1307,ALLOW,0
0.2116,ALLOW,1
0.1985,ALLOW,0
0.0959,ALLOW,0
0.2172,ALLOW,0
0.1912,ALLOW,0
0.3438,ALLOW,1
0.1366,ALLOW,0
0.1378,ALLOW,1
0.1485,ALLOW,0
0.247,ALLOW,0
0.0499,ALLOW,0
0.0958,ALLOW,0
0.1916,ALLOW,0
0.1564,ALLOW,0
0.1075,ALLOW,0
0.3572,ALLOW,0
0.0227,ALLOW,0
0.2108,ALLOW,0
0.1333,ALLOW,0
0.1014,ALLOW,0
0.2574,ALLOW,1
0.2201,ALLOW,0
0.2674,ALLOW,0
0.1404,ALLOW,0
0.1039,ALLOW,0
0.2369,ALLOW,0
0.1894,ALLOW,0
0.1213,ALLOW,0
0.3381,ALLOW,1
0.1619,ALLOW,0
0.1041,ALLOW,0
0.3394,ALLOW,1
0.1768,ALLOW,0
0.0834,ALLOW,0
0.1116,ALLOW,0
0.2589,ALLOW,0
0.1605,ALLOW,0
0.1666,ALLOW,0
0.1063,ALLOW,0
0.1366,ALLOW,0
0.1902,ALLOW,0
0.2011,ALLOW,1
0.1096,ALLOW,0
0.0983,ALLOW,0
0.1513,ALLOW,0
0.1019,ALLOW,1
0.403,MONITOR,1
0.1751,ALLOW,0
0.1187,ALLOW,0
0.1829,ALLOW,0
0.1362,ALLOW,0
0.5275,MONITOR,1
0.1831,ALLOW,1
0.1316,ALLOW,0
0.2714,ALLOW,0
0.2008,ALLOW,0
0.1784,ALLOW,0
0.1565,ALLOW,0
0.1054,ALLOW,0
0.1721,ALLOW,0
0.1373,ALLOW,0
0.0902,ALLOW,0
0.1809,ALLOW,0
0.1752,ALLOW,0
0.163,ALLOW,0
0.1958,ALLOW,0
0.2308,ALLOW,0
0.1179,ALLOW,0
0.133,ALLOW,0
0.1836,ALLOW,0
0.0407,ALLOW,0
0.3026,ALLOW,0
0.0966,ALLOW,1
0.3811,ALLOW,1
0.2939,ALLOW,1
0.0831,ALLOW,0
0.1268,ALLOW,0
0.1753,ALLOW,0
0.4132,MONITOR,1
0.0803,ALLOW,0
0.2051,ALLOW,0
0.2442,ALLOW,0
0.2345,ALLOW,0
0.3201,ALLOW,1
0.1758,ALLOW,0
0.2144,ALLOW,0
0.2279,ALLOW,0
0.2763,ALLOW,0
0.3194,ALLOW,1
0.1313,ALLOW,0
0.379,ALLOW,1
0.2072,ALLOW,0
0.1841,ALLOW,0
0.2151,ALLOW,0
0.1954,ALLOW,0
0.1755,ALLOW,1
0.1123,ALLOW,0
0.3339,ALLOW,0
0.175,ALLOW,0
0.3679,ALLOW,1
0.1283,ALLOW,0
0.3694,ALLOW,0
0.0771,ALLOW,0
0.1538,ALLOW,0
0.1549,ALLOW,0
0.1219,ALLOW,0
0.2371,ALLOW,0
0.3241,ALLOW,1
0.199,ALLOW,0
0.1211,ALLOW,0
0.2066,ALLOW,0
0.1058,ALLOW,0
0.0871,ALLOW,0
0.2878,ALLOW,1
0.1583,ALLOW,0
0.0822,ALLOW,0
0.0856,ALLOW,0
0.1478,ALLOW,0
0.2406,ALLOW,1
0.2741,ALLOW,1
0.2211,ALLOW,1
0.0941,ALLOW,0
0.1195,ALLOW,0
0.0953,ALLOW,0
0.2413,ALLOW,0
0.1233,ALLOW,0
0.1904,ALLOW,0
0.133,ALLOW,0
0.1763,ALLOW,0
0.2087,ALLOW,0
0.3436,ALLOW,0
0.2569,ALLOW,0
0.2642,ALLOW,0
0.3466,ALLOW,1
0.9855,BLOCK,1
0.1816,ALLOW,0
0.1713,ALLOW,0
0.1513,ALLOW,0
0.2073,ALLOW,0
0.1963,ALLOW,1
0.1634,ALLOW,0
0.2493,ALLOW,0
0.0779,ALLOW,1
0.1642,ALLOW,0
0.164,ALLOW,0
0.0962,ALLOW,0
0.1955,ALLOW,1
0.1912,ALLOW,0
0.2592,ALLOW,1
0.1671,ALLOW,0
0.1431,ALLOW,0
0.1689,ALLOW,0
0.9672,BLOCK,1
0.1775,ALLOW,0
0.1757,ALLOW,0
0.1652,ALLOW,0
0.2239,ALLOW,0
0.1455,ALLOW,0
0.5694,MONITOR,1
0.0473,ALLOW,0
0.346,ALLOW,1
0.1525,ALLOW,0
0.2272,ALLOW,0
0.2187,ALLOW,0
0.1531,ALLOW,0
0.2765,ALLOW,0
0.1878,ALLOW,0
0.1659,ALLOW,0
0.1555,ALLOW,0
0.064,ALLOW,0
0.1731,ALLOW,0
0.1656,ALLOW,0
0.132,ALLOW,0
0.1895,ALLOW,0
0.1344,ALLOW,0
0.377,ALLOW,1
0.0954,ALLOW,0
0.0929,ALLOW,0
0.14,ALLOW,0
0.2323,ALLOW,0
0.0965,ALLOW,0
0.4389,MONITOR,1
0.1604,ALLOW,0
0.2419,ALLOW,0
0.3015,ALLOW,0
0.1921,ALLOW,0
0.3499,ALLOW,1
0.174,ALLOW,0
0.2189,ALLOW,0
0.2093,ALLOW,0
0.1845,ALLOW,0
0.2883,ALLOW,0
0.1794,ALLOW,0
0.1536,ALLOW,0
0.1428,ALLOW,0
0.1349,ALLOW,0
0.178,ALLOW,0
0.1836,ALLOW,0
0.09,ALLOW,0
0.2347,ALLOW,0
0.1011,ALLOW,0
0.0687,ALLOW,0
0.1609,ALLOW,0
0.1808,ALLOW,0
0.0913,ALLOW,0
0.0938,ALLOW,0
0.0449,ALLOW,1
0.1554,ALLOW,0
0.0623,ALLOW,0
0.1593,ALLOW,0
0.1609,ALLOW,0
0.238,ALLOW,1
0.4514,MONITOR,0
0.1465,ALLOW,0
0.1473,ALLOW,0
0.2021,ALLOW,0
0.079,ALLOW,0
0.1667,ALLOW,0
0.1475,ALLOW,0
0.1366,ALLOW,1
0.186,ALLOW,0
0.0946,ALLOW,0
0.2041,ALLOW,0
0.16,ALLOW,0
0.106,ALLOW,0
0.117,ALLOW,0
0.2599,ALLOW,0
0.1117,ALLOW,0
0.2421,ALLOW,0
0.2098,ALLOW,0
0.1502,ALLOW,0
0.2203,ALLOW,0
0.0736,ALLOW,0
0.0849,ALLOW,0
0.1334,ALLOW,0
0.0337,ALLOW,0
0.1382,ALLOW,0
0.0565,ALLOW,0
0.1283,ALLOW,0
0.1272,ALLOW,0
0.1308,ALLOW,0
0.2697,ALLOW,0
0.2417,ALLOW,0
0.2765,ALLOW,0
0.3205,ALLOW,1
0.2134,ALLOW,0
0.1415,ALLOW,0
0.0419,ALLOW,0
0.2902,ALLOW,1
0.1495,ALLOW,0
0.272,ALLOW,0
0.1657,ALLOW,0
0.0998,ALLOW,0
0.4172,MONITOR,1
0.9138,BLOCK,1
0.0962,ALLOW,0
0.2865,ALLOW,0
0.1332,ALLOW,0
0.1665,ALLOW,0
0.2519,ALLOW,0
0.0634,ALLOW,0
0.2143,ALLOW,0
0.1295,ALLOW,0
0.0405,ALLOW,0
0.0869,ALLOW,0
0.3175,ALLOW,0
0.137,ALLOW,0
0.2486,ALLOW,0
0.1613,ALLOW,0
0.2862,ALLOW,0
0.1458,ALLOW,0
0.2407,ALLOW,0
0.1,ALLOW,0
0.1017,ALLOW,0
0.0881,ALLOW,0
0.0814,ALLOW,0
0.3993,ALLOW,0
0.1586,ALLOW,0
0.0618,ALLOW,0
0.1897,ALLOW,0
0.155,ALLOW,0
0.1883,ALLOW,0
0.2169,ALLOW,0
0.2031,ALLOW,0
0.1048,ALLOW,0
0.1335,ALLOW,0
0.1014,ALLOW,0
0.1891,ALLOW,0
0.6433,MONITOR,0
0.2671,ALLOW,0
0.2172,ALLOW,0
0.0662,ALLOW,0
0.098,ALLOW,0
0.0402,ALLOW,0
0.217,ALLOW,0
0.6919,MONITOR,0
0.1213,ALLOW,0
0.2265,ALLOW,0
0.1464,ALLOW,0
0.1124,ALLOW,0
0.2964,ALLOW,1
0.2596,ALLOW,0
0.2212,ALLOW,0
0.1457,ALLOW,1
0.1294,ALLOW,0
0.2747,ALLOW,0
0.1394,ALLOW,1
0.2151,ALLOW,0
0.1822,ALLOW,0
0.1236,ALLOW,0
0.3968,ALLOW,0
0.197,ALLOW,0
0.0742,ALLOW,0
0.2408,ALLOW,0
0.1372,ALLOW,0
0.1202,ALLOW,0
0.3135,ALLOW,1
0.1397,ALLOW,0
0.0648,ALLOW,0
0.2422,ALLOW,0
0.1579,ALLOW,0
0.2109,ALLOW,1
0.0966,ALLOW,0
0.4025,MONITOR,1
0.2034,ALLOW,0
0.1157,ALLOW,0
0.149,ALLOW,0
0.1661,ALLOW,0
0.1407,ALLOW,0
0.1662,ALLOW,0
0.0959,ALLOW,0
0.1503,ALLOW,0
0.0751,ALLOW,0
0.2028,ALLOW,0
0.0901,ALLOW,0
0.1352,ALLOW,0
0.0808,ALLOW,0
0.1811,ALLOW,1
0.2275,ALLOW,0
0.1578,ALLOW,0
0.1376,ALLOW,0
0.9636,BLOCK,1
0.1163,ALLOW,0
0.3599,ALLOW,1
0.1823,ALLOW,0
0.3015,ALLOW,0
0.1248,ALLOW,0
0.168,ALLOW,1
0.2406,ALLOW,1
0.0529,ALLOW,0
0.1764,ALLOW,0
0.1677,ALLOW,0
0.1414,ALLOW,0
0.0775,ALLOW,0
0.0947,ALLOW,1
0.2783,ALLOW,0
0.3385,ALLOW,1
0.1356,ALLOW,0
0.0473,ALLOW,0
0.1735,ALLOW,0
0.2061,ALLOW,0
0.1289,ALLOW,0
0.3389,ALLOW,0
0.1355,ALLOW,0
0.4252,MONITOR,0
0.1637,ALLOW,0
0.0941,ALLOW,0
0.2113,ALLOW,0
0.2185,ALLOW,0
0.1586,ALLOW,0
0.1645,ALLOW,0
0.1637,ALLOW,0
0.1323,ALLOW,0
0.1568,ALLOW,0
0.1205,ALLOW,0
0.0409,ALLOW,0
0.3673,ALLOW,1
0.0199,ALLOW,0
0.0962,ALLOW,1
0.1767,ALLOW,0
0.2483,ALLOW,0
0.1305,ALLOW,0
0.1474,ALLOW,0
0.1244,ALLOW,0
0.1669,ALLOW,0
0.1822,ALLOW,0
0.1018,ALLOW,0
0.2554,ALLOW,0
0.1387,ALLOW,0
0.1177,ALLOW,1
0.1338,ALLOW,0
0.4057,MONITOR,1
