Transaction_ID,Risk_Score,Actual,Predicted,Action
871,14.87,0,0,ALLOW
872,3.26,0,0,ALLOW
873,11.01,0,0,ALLOW
874,9.26,0,0,ALLOW
875,4.41,0,0,ALLOW
876,20.58,0,0,ALLOW
877,13.84,0,0,ALLOW
878,10.83,1,0,ALLOW
879,15.2,0,0,ALLOW
880,10.3,0,0,ALLOW
881,17.06,0,0,ALLOW
882,14.41,0,0,ALLOW
883,8.15,0,0,ALLOW
884,11.77,0,0,ALLOW
885,12.28,0,0,ALLOW
886,6.23,0,0,ALLOW
887,17.84,0,0,ALLOW
888,39.9,0,0,ALLOW
889,66.82,0,1,MONITOR
890,5.44,0,0,ALLOW
891,8.43,0,0,ALLOW
892,12.21,0,0,ALLOW
893,4.05,0,0,ALLOW
894,2.69,0,0,ALLOW
895,16.01,0,0,ALLOW
896,13.1,1,0,ALLOW
897,2.54,0,0,ALLOW
898,3.38,0,0,ALLOW
899,7.85,0,0,ALLOW
900,20.17,0,0,ALLOW
901,2.29,0,0,ALLOW
902,2.9,0,0,ALLOW
903,3.13,0,0,ALLOW
904,16.41,0,0,ALLOW
905,8.93,0,0,ALLOW
906,2.88,0,0,ALLOW
907,5.21,1,0,ALLOW
908,4.44,0,0,ALLOW
909,4.78,0,0,ALLOW
910,9.17,0,0,ALLOW
911,79.5,1,1,BLOCK
912,2.18,1,0,ALLOW
913,10.49,0,0,ALLOW
914,16.51,0,0,ALLOW
915,13.73,0,0,ALLOW
916,4.08,0,0,ALLOW
917,2.81,0,0,ALLOW
918,2.08,0,0,ALLOW
919,19.21,0,0,ALLOW
920,14.48,0,0,ALLOW
921,7.46,0,0,ALLOW
922,7.65,0,0,ALLOW
923,9.88,0,0,ALLOW
924,5.74,0,0,ALLOW
925,4.76,0,0,ALLOW
926,2.53,0,0,ALLOW
927,6.38,0,0,ALLOW
928,4.03,0,0,ALLOW
929,12.13,0,0,ALLOW
930,2.11,0,0,ALLOW
931,1.58,0,0,ALLOW
932,14.78,0,0,ALLOW
933,71.8,1,1,BLOCK
934,4.17,0,0,ALLOW
935,17.12,0,0,ALLOW
936,6.62,0,0,ALLOW
937,3.29,0,0,ALLOW
938,0.98,0,0,ALLOW
939,12.42,0,0,ALLOW
940,7.5,0,0,ALLOW
941,6.94,0,0,ALLOW
942,93.29,1,1,BLOCK
943,1.52,0,0,ALLOW
944,86.34,1,1,BLOCK
945,2.63,0,0,ALLOW
946,6.19,0,0,ALLOW
947,9.85,0,0,ALLOW
948,88.51,1,1,BLOCK
949,21.1,0,0,ALLOW
950,90.32,1,1,BLOCK
951,11.54,0,0,ALLOW
952,5.13,0,0,ALLOW
953,4.87,0,0,ALLOW
954,17.24,0,0,ALLOW
955,28.11,1,0,ALLOW
956,8.23,0,0,ALLOW
957,2.97,0,0,ALLOW
958,11.21,0,0,ALLOW
959,13.25,0,0,ALLOW
960,2.24,0,0,ALLOW
961,8.18,0,0,ALLOW
962,15.68,0,0,ALLOW
963,6.27,0,0,ALLOW
964,1.39,0,0,ALLOW
965,17.48,0,0,ALLOW
966,10.2,0,0,ALLOW
967,4.13,0,0,ALLOW
968,96.12,1,1,BLOCK
969,4.06,0,0,ALLOW
970,89.05,1,1,BLOCK
971,87.02,1,1,BLOCK
972,7.42,0,0,ALLOW
973,11.28,0,0,ALLOW
974,8.9,0,0,ALLOW
975,3.71,0,0,ALLOW
976,8.71,0,0,ALLOW
977,12.17,0,0,ALLOW
978,48.86,0,1,MONITOR
979,2.79,0,0,ALLOW
980,3.03,0,0,ALLOW
981,87.74,1,1,BLOCK
982,10.61,0,0,ALLOW
983,13.0,0,0,ALLOW
984,31.85,0,0,ALLOW
985,12.44,0,0,ALLOW
986,9.85,1,0,ALLOW
987,3.49,0,0,ALLOW
988,2.91,0,0,ALLOW
989,14.89,0,0,ALLOW
990,4.27,0,0,ALLOW
991,1.73,0,0,ALLOW
992,6.2,0,0,ALLOW
993,5.21,1,0,ALLOW
994,11.27,0,0,ALLOW
995,12.99,0,0,ALLOW
996,5.57,0,0,ALLOW
997,2.76,0,0,ALLOW
998,3.46,0,0,ALLOW
999,7.03,0,0,ALLOW
1000,80.28,1,1,BLOCK
1001,2.86,0,0,ALLOW
1002,14.46,0,0,ALLOW
1003,3.6,0,0,ALLOW
1004,14.43,1,0,ALLOW
1005,3.57,0,0,ALLOW
1006,2.17,0,0,ALLOW
1007,13.76,0,0,ALLOW
1008,8.62,0,0,ALLOW
1009,14.52,0,0,ALLOW
1010,6.19,0,0,ALLOW
1011,11.13,0,0,ALLOW
1012,15.7,0,0,ALLOW
1013,5.42,0,0,ALLOW
1014,27.69,1,0,ALLOW
1015,17.39,1,0,ALLOW
1016,14.41,0,0,ALLOW
1017,2.51,0,0,ALLOW
1018,3.17,0,0,ALLOW
1019,16.72,0,0,ALLOW
1020,62.28,1,1,MONITOR
1021,11.16,0,0,ALLOW
1022,12.42,0,0,ALLOW
1023,13.65,0,0,ALLOW
1024,3.24,0,0,ALLOW
1025,59.91,0,1,MONITOR
1026,9.26,0,0,ALLOW
1027,18.92,0,0,ALLOW
1028,4.51,0,0,ALLOW
1029,13.37,0,0,ALLOW
1030,7.4,0,0,ALLOW
1031,10.78,0,0,ALLOW
1032,12.13,0,0,ALLOW
1033,12.8,0,0,ALLOW
1034,3.02,0,0,ALLOW
1035,5.45,0,0,ALLOW
1036,8.78,0,0,ALLOW
1037,10.5,0,0,ALLOW
1038,3.23,0,0,ALLOW
1039,13.73,1,0,ALLOW
1040,6.79,0,0,ALLOW
1041,13.35,0,0,ALLOW
1042,20.56,1,0,ALLOW
1043,13.12,0,0,ALLOW
1044,0.69,0,0,ALLOW
1045,5.69,0,0,ALLOW
1046,2.86,0,0,ALLOW
1047,45.46,0,1,MONITOR
1048,5.96,0,0,ALLOW
1049,7.21,0,0,ALLOW
1050,2.88,0,0,ALLOW
1051,77.8,1,1,BLOCK
1052,21.38,1,0,ALLOW
1053,10.24,0,0,ALLOW
1054,48.48,0,1,MONITOR
1055,1.84,0,0,ALLOW
1056,4.99,1,0,ALLOW
1057,9.22,0,0,ALLOW
1058,14.43,0,0,ALLOW
1059,5.22,0,0,ALLOW
1060,14.14,0,0,ALLOW
1061,11.77,0,0,ALLOW
1062,11.89,0,0,ALLOW
1063,5.6,0,0,ALLOW
1064,10.49,0,0,ALLOW
1065,14.17,0,0,ALLOW
1066,2.9,0,0,ALLOW
1067,13.94,0,0,ALLOW
1068,11.73,0,0,ALLOW
1069,4.26,0,0,ALLOW
1070,3.09,0,0,ALLOW
1071,4.38,0,0,ALLOW
1072,3.02,0,0,ALLOW
1073,11.16,0,0,ALLOW
1074,11.16,0,0,ALLOW
1075,10.6,0,0,ALLOW
1076,3.75,0,0,ALLOW
1077,3.43,0,0,ALLOW
1078,17.18,0,0,ALLOW
1079,6.24,0,0,ALLOW
1080,12.99,0,0,ALLOW
1081,11.81,0,0,ALLOW
1082,13.51,0,0,ALLOW
1083,13.75,0,0,ALLOW
1084,6.0,0,0,ALLOW
1085,4.2,0,0,ALLOW
1086,4.57,0,0,ALLOW
1087,54.65,0,1,MONITOR
1088,3.25,0,0,ALLOW
1089,12.55,0,0,ALLOW
1090,3.31,0,0,ALLOW
1091,13.66,1,0,ALLOW
1092,15.27,1,0,ALLOW
1093,41.86,0,1,MONITOR
1094,3.15,0,0,ALLOW
1095,9.57,0,0,ALLOW
1096,2.6,0,0,ALLOW
1097,12.08,0,0,ALLOW
1098,12.0,0,0,ALLOW
1099,4.39,0,0,ALLOW
1100,16.21,0,0,ALLOW
1101,50.88,0,1,MONITOR
1102,12.7,0,0,ALLOW
1103,88.42,1,1,BLOCK
1104,79.41,1,1,BLOCK
1105,12.0,0,0,ALLOW
1106,87.14,1,1,BLOCK
1107,10.5,0,0,ALLOW
1108,13.16,0,0,ALLOW
1109,89.31,1,1,BLOCK
1110,1.75,0,0,ALLOW
1111,3.92,1,0,ALLOW
1112,14.02,0,0,ALLOW
1113,2.7,0,0,ALLOW
1114,5.33,0,0,ALLOW
1115,93.58,1,1,BLOCK
1116,97.44,1,1,BLOCK
1117,5.16,0,0,ALLOW
1118,9.87,0,0,ALLOW
1119,4.7,0,0,ALLOW
1120,4.55,0,0,ALLOW
1121,85.62,1,1,BLOCK
1122,87.2,1,1,BLOCK
1123,4.98,0,0,ALLOW
1124,82.49,1,1,BLOCK
1125,3.29,0,0,ALLOW
1126,4.15,0,0,ALLOW
1127,3.7,0,0,ALLOW
1128,2.2,0,0,ALLOW
1129,15.02,0,0,ALLOW
1130,1.56,0,0,ALLOW
1131,12.56,0,0,ALLOW
1132,3.33,0,0,ALLOW
1133,93.39,1,1,BLOCK
1134,9.78,0,0,ALLOW
1135,13.3,0,0,ALLOW
1136,10.7,0,0,ALLOW
1137,3.88,0,0,ALLOW
1138,23.43,1,0,ALLOW
1139,17.84,1,0,ALLOW
1140,5.22,0,0,ALLOW
1141,2.09,0,0,ALLOW
1142,5.78,0,0,ALLOW
1143,19.0,0,0,ALLOW
1144,12.91,0,0,ALLOW
1145,9.35,0,0,ALLOW
1146,2.63,0,0,ALLOW
1147,13.81,0,0,ALLOW
1148,3.69,0,0,ALLOW
1149,7.05,0,0,ALLOW
1150,6.17,0,0,ALLOW
1151,3.14,0,0,ALLOW
1152,2.76,0,0,ALLOW
1153,15.71,0,0,ALLOW
1154,10.31,0,0,ALLOW
1155,18.55,0,0,ALLOW
1156,4.72,0,0,ALLOW
1157,2.46,0,0,ALLOW
1158,13.15,0,0,ALLOW
1159,3.73,0,0,ALLOW
1160,14.73,1,0,ALLOW
1161,4.31,0,0,ALLOW
1162,10.19,0,0,ALLOW
1163,15.38,0,0,ALLOW
1164,14.88,0,0,ALLOW
1165,4.14,0,0,ALLOW
1166,18.57,0,0,ALLOW
1167,7.34,0,0,ALLOW
1168,10.87,0,0,ALLOW
1169,20.42,0,0,ALLOW
1170,16.72,1,0,ALLOW
1171,3.94,0,0,ALLOW
1172,19.6,0,0,ALLOW
1173,9.12,0,0,ALLOW
1174,3.28,0,0,ALLOW
1175,7.43,0,0,ALLOW
1176,1.51,0,0,ALLOW
1177,7.87,0,0,ALLOW
1178,3.96,1,0,ALLOW
1179,3.44,0,0,ALLOW
1180,7.08,1,0,ALLOW
1181,5.49,0,0,ALLOW
1182,5.14,0,0,ALLOW
1183,12.25,0,0,ALLOW
1184,2.24,0,0,ALLOW
1185,10.75,0,0,ALLOW
1186,3.83,0,0,ALLOW
1187,17.67,0,0,ALLOW
1188,10.37,0,0,ALLOW
1189,0.51,0,0,ALLOW
1190,89.74,1,1,BLOCK
1191,13.13,0,0,ALLOW
1192,12.54,0,0,ALLOW
1193,2.46,0,0,ALLOW
1194,4.95,0,0,ALLOW
1195,2.68,0,0,ALLOW
1196,85.12,1,1,BLOCK
1197,14.66,0,0,ALLOW
1198,91.95,1,1,BLOCK
1199,3.07,0,0,ALLOW
1200,5.06,0,0,ALLOW
1201,78.61,1,1,BLOCK
1202,4.24,0,0,ALLOW
1203,1.04,0,0,ALLOW
1204,3.85,0,0,ALLOW
1205,3.21,0,0,ALLOW
1206,18.53,0,0,ALLOW
1207,36.88,1,0,ALLOW
1208,2.22,0,0,ALLOW
1209,5.71,0,0,ALLOW
1210,11.52,0,0,ALLOW
1211,13.04,0,0,ALLOW
1212,6.99,0,0,ALLOW
1213,8.24,0,0,ALLOW
1214,91.54,1,1,BLOCK
1215,17.9,0,0,ALLOW
1216,17.28,1,0,ALLOW
1217,4.45,0,0,ALLOW
1218,13.34,0,0,ALLOW
1219,15.51,0,0,ALLOW
1220,13.1,0,0,ALLOW
1221,3.19,0,0,ALLOW
1222,4.42,0,0,ALLOW
1223,1.66,0,0,ALLOW
1224,22.03,1,0,ALLOW
1225,12.18,0,0,ALLOW
1226,6.26,0,0,ALLOW
1227,2.33,0,0,ALLOW
1228,3.35,0,0,ALLOW
1229,3.02,0,0,ALLOW
1230,7.6,0,0,ALLOW
1231,2.0,0,0,ALLOW
1232,8.66,0,0,ALLOW
1233,13.47,0,0,ALLOW
1234,12.91,0,0,ALLOW
1235,84.24,1,1,BLOCK
1236,6.42,0,0,ALLOW
1237,16.24,0,0,ALLOW
1238,11.68,0,0,ALLOW
1239,10.42,0,0,ALLOW
1240,7.66,0,0,ALLOW
1241,15.91,1,0,ALLOW
1242,13.69,0,0,ALLOW
1243,6.59,0,0,ALLOW
1244,14.98,0,0,ALLOW
1245,2.72,0,0,ALLOW
1246,12.8,0,0,ALLOW
1247,4.46,0,0,ALLOW
1248,9.13,0,0,ALLOW
1249,2.96,0,0,ALLOW
1250,35.22,1,0,ALLOW
1251,3.85,0,0,ALLOW
1252,3.74,0,0,ALLOW
1253,11.41,0,0,ALLOW
1254,4.66,0,0,ALLOW
1255,2.36,0,0,ALLOW
1256,3.19,0,0,ALLOW
1257,9.53,0,0,ALLOW
1258,4.57,0,0,ALLOW
1259,3.2,0,0,ALLOW
1260,13.19,0,0,ALLOW
1261,2.17,0,0,ALLOW
1262,4.97,0,0,ALLOW
1263,22.99,1,0,ALLOW
1264,5.59,0,0,ALLOW
1265,1.72,0,0,ALLOW
1266,15.89,1,0,ALLOW
1267,12.41,0,0,ALLOW
1268,78.4,1,1,BLOCK
1269,60.87,0,1,MONITOR
1270,53.77,0,1,MONITOR
1271,3.88,0,0,ALLOW
1272,12.9,0,0,ALLOW
1273,2.47,0,0,ALLOW
1274,5.57,0,0,ALLOW
1275,9.71,0,0,ALLOW
1276,0.68,0,0,ALLOW
1277,32.5,1,0,ALLOW
1278,4.25,0,0,ALLOW
1279,3.47,0,0,ALLOW
1280,1.93,0,0,ALLOW
1281,12.95,0,0,ALLOW
1282,51.59,0,1,MONITOR
1283,8.77,0,0,ALLOW
1284,3.69,0,0,ALLOW
1285,4.67,0,0,ALLOW
1286,44.15,0,1,MONITOR
1287,25.36,0,0,ALLOW
1288,15.88,0,0,ALLOW
1289,83.41,1,1,BLOCK
1290,5.14,0,0,ALLOW
1291,12.39,0,0,ALLOW
1292,13.23,0,0,ALLOW
1293,32.43,1,0,ALLOW
1294,3.4,0,0,ALLOW
1295,11.93,0,0,ALLOW
1296,2.76,0,0,ALLOW
1297,86.34,1,1,BLOCK
1298,3.16,0,0,ALLOW
1299,6.23,0,0,ALLOW
1300,13.63,0,0,ALLOW
1301,14.72,0,0,ALLOW
1302,4.36,0,0,ALLOW
1303,3.83,0,0,ALLOW
1304,3.6,0,0,ALLOW
1305,4.18,0,0,ALLOW
1306,33.21,1,0,ALLOW
1307,4.51,0,0,ALLOW
1308,58.88,0,1,MONITOR
1309,16.94,0,0,ALLOW
1310,13.67,0,0,ALLOW
1311,90.23,1,1,BLOCK
1312,95.84,1,1,BLOCK
1313,10.3,0,0,ALLOW
1314,14.87,0,0,ALLOW
1315,44.91,1,1,MONITOR
1316,7.77,0,0,ALLOW
1317,2.05,0,0,ALLOW
1318,34.53,0,0,ALLOW
1319,6.49,0,0,ALLOW
1320,8.08,0,0,ALLOW
1321,14.47,0,0,ALLOW
1322,95.61,1,1,BLOCK
1323,15.39,0,0,ALLOW
1324,5.07,0,0,ALLOW
1325,4.7,0,0,ALLOW
1326,5.6,0,0,ALLOW
1327,87.32,1,1,BLOCK
1328,15.24,0,0,ALLOW
1329,11.96,0,0,ALLOW
1330,5.1,0,0,ALLOW
1331,13.47,0,0,ALLOW
1332,17.1,1,0,ALLOW
1333,7.49,0,0,ALLOW
1334,2.42,0,0,ALLOW
1335,1.83,0,0,ALLOW
1336,5.2,0,0,ALLOW
1337,12.59,0,0,ALLOW
1338,7.79,0,0,ALLOW
1339,14.54,0,0,ALLOW
1340,3.71,0,0,ALLOW
1341,92.76,1,1,BLOCK
1342,5.21,0,0,ALLOW
1343,4.46,0,0,ALLOW
1344,3.14,0,0,ALLOW
1345,2.76,0,0,ALLOW
1346,14.28,0,0,ALLOW
1347,3.91,0,0,ALLOW
1348,79.62,1,1,BLOCK
1349,2.85,0,0,ALLOW
1350,6.07,0,0,ALLOW
1351,14.89,0,0,ALLOW
1352,87.34,1,1,BLOCK
1353,16.06,0,0,ALLOW
1354,6.74,0,0,ALLOW
1355,4.55,0,0,ALLOW
1356,2.28,0,0,ALLOW
1357,3.27,0,0,ALLOW
1358,4.59,0,0,ALLOW
1359,82.34,1,1,BLOCK
1360,5.07,0,0,ALLOW
1361,8.72,0,0,ALLOW
1362,1.81,0,0,ALLOW
1363,12.25,0,0,ALLOW
1364,2.33,0,0,ALLOW
1365,4.92,0,0,ALLOW
1366,12.87,0,0,ALLOW
1367,90.07,1,1,BLOCK
1368,89.57,1,1,BLOCK
1369,2.74,0,0,ALLOW
1370,16.99,0,0,ALLOW
1371,13.67,1,0,ALLOW
1372,15.74,0,0,ALLOW
1373,43.88,0,1,MONITOR
1374,3.25,0,0,ALLOW
1375,19.31,0,0,ALLOW
1376,13.83,1,0,ALLOW
1377,2.62,0,0,ALLOW
1378,10.22,0,0,ALLOW
1379,8.41,0,0,ALLOW
1380,10.91,0,0,ALLOW
1381,18.91,0,0,ALLOW
1382,16.46,1,0,ALLOW
1383,16.99,0,0,ALLOW
1384,1.91,0,0,ALLOW
1385,2.39,0,0,ALLOW
1386,4.8,0,0,ALLOW
1387,4.65,0,0,ALLOW
1388,5.07,0,0,ALLOW
1389,1.91,0,0,ALLOW
1390,11.27,0,0,ALLOW
1391,14.48,0,0,ALLOW
1392,3.54,0,0,ALLOW
1393,6.05,0,0,ALLOW
1394,88.79,1,1,BLOCK
1395,15.24,0,0,ALLOW
1396,11.96,0,0,ALLOW
1397,3.87,0,0,ALLOW
1398,21.07,1,0,ALLOW
1399,10.18,0,0,ALLOW
1400,3.87,0,0,ALLOW
1401,3.14,0,0,ALLOW
1402,11.55,0,0,ALLOW
1403,3.62,0,0,ALLOW
1404,14.03,1,0,ALLOW
1405,11.73,0,0,ALLOW
1406,87.69,1,1,BLOCK
1407,5.02,0,0,ALLOW
1408,12.7,0,0,ALLOW
1409,11.87,0,0,ALLOW
1410,3.29,0,0,ALLOW
1411,17.86,1,0,ALLOW
1412,9.14,0,0,ALLOW
1413,13.9,0,0,ALLOW
1414,15.26,0,0,ALLOW
1415,10.52,1,0,ALLOW
1416,2.11,0,0,ALLOW
1417,12.12,0,0,ALLOW
1418,9.93,0,0,ALLOW
1419,15.3,0,0,ALLOW
1420,2.28,0,0,ALLOW
1421,13.3,0,0,ALLOW
1422,9.85,0,0,ALLOW
1423,2.89,0,0,ALLOW
1424,1.3,0,0,ALLOW
1425,2.68,0,0,ALLOW
1426,16.61,0,0,ALLOW
1427,10.94,1,0,ALLOW
1428,3.93,0,0,ALLOW
1429,2.98,0,0,ALLOW
1430,13.72,0,0,ALLOW
1431,11.39,0,0,ALLOW
1432,15.46,0,0,ALLOW
1433,6.66,1,0,ALLOW
1434,4.34,0,0,ALLOW
1435,7.21,0,0,ALLOW
1436,2.09,0,0,ALLOW
1437,12.31,0,0,ALLOW
1438,4.5,0,0,ALLOW
1439,4.71,0,0,ALLOW
1440,83.54,1,1,BLOCK
1441,3.72,0,0,ALLOW
1442,3.54,0,0,ALLOW
1443,12.4,0,0,ALLOW
1444,2.96,0,0,ALLOW
1445,80.61,1,1,BLOCK
1446,12.31,0,0,ALLOW
1447,3.89,0,0,ALLOW
1448,12.36,0,0,ALLOW
1449,86.65,1,1,BLOCK
1450,14.78,0,0,ALLOW
1451,42.31,0,1,MONITOR
1452,4.26,0,0,ALLOW
1453,4.56,0,0,ALLOW
1454,13.07,0,0,ALLOW
1455,8.65,0,0,ALLOW
1456,2.72,0,0,ALLOW
1457,11.95,0,0,ALLOW
1458,12.05,0,0,ALLOW
1459,2.68,0,0,ALLOW
1460,3.83,0,0,ALLOW
1461,9.77,1,0,ALLOW
1462,15.43,0,0,ALLOW
1463,93.53,1,1,BLOCK
1464,4.71,0,0,ALLOW
1465,12.27,0,0,ALLOW
1466,4.55,0,0,ALLOW
1467,4.39,0,0,ALLOW
1468,2.73,0,0,ALLOW
1469,14.34,0,0,ALLOW
1470,3.64,0,0,ALLOW
1471,1.98,0,0,ALLOW
1472,18.27,0,0,ALLOW
1473,95.86,1,1,BLOCK
1474,7.6,0,0,ALLOW
1475,3.56,0,0,ALLOW
1476,13.83,0,0,ALLOW
1477,7.17,0,0,ALLOW
1478,2.5,0,0,ALLOW
1479,14.58,1,0,ALLOW
1480,4.38,0,0,ALLOW
1481,1.69,0,0,ALLOW
1482,9.84,0,0,ALLOW
1483,15.88,0,0,ALLOW
1484,11.73,0,0,ALLOW
1485,5.12,0,0,ALLOW
1486,1.71,0,0,ALLOW
1487,1.39,0,0,ALLOW
1488,3.93,0,0,ALLOW
1489,15.17,1,0,ALLOW
1490,4.79,0,0,ALLOW
1491,12.61,1,0,ALLOW
1492,94.02,1,1,BLOCK
1493,8.35,0,0,ALLOW
1494,3.98,0,0,ALLOW
1495,12.25,0,0,ALLOW
1496,85.6,1,1,BLOCK
1497,2.7,0,0,ALLOW
1498,3.6,0,0,ALLOW
1499,19.97,0,0,ALLOW
1500,17.53,1,0,ALLOW
1501,12.03,0,0,ALLOW
1502,3.17,0,0,ALLOW
1503,3.51,0,0,ALLOW
1504,85.2,1,1,BLOCK
1505,8.48,0,0,ALLOW
1506,4.11,0,0,ALLOW
1507,4.73,0,0,ALLOW
1508,8.21,0,0,ALLOW
1509,13.21,0,0,ALLOW
1510,3.69,0,0,ALLOW
1511,4.26,0,0,ALLOW
1512,10.51,0,0,ALLOW
1513,15.44,0,0,ALLOW
1514,16.65,0,0,ALLOW
1515,5.89,0,0,ALLOW
1516,94.67,1,1,BLOCK
1517,6.08,0,0,ALLOW
1518,2.83,0,0,ALLOW
1519,13.76,0,0,ALLOW
1520,2.71,0,0,ALLOW
1521,5.97,0,0,ALLOW
1522,2.41,0,0,ALLOW
1523,10.44,0,0,ALLOW
1524,6.37,0,0,ALLOW
1525,3.87,0,0,ALLOW
1526,6.58,0,0,ALLOW
1527,96.77,1,1,BLOCK
1528,10.1,0,0,ALLOW
1529,15.71,0,0,ALLOW
1530,11.46,0,0,ALLOW
1531,66.3,1,1,MONITOR
1532,2.75,0,0,ALLOW
1533,1.73,0,0,ALLOW
1534,18.27,1,0,ALLOW
1535,13.32,0,0,ALLOW
1536,76.03,1,1,BLOCK
1537,2.13,0,0,ALLOW
1538,4.23,0,0,ALLOW
1539,13.48,0,0,ALLOW
1540,12.86,0,0,ALLOW
1541,7.09,0,0,ALLOW
1542,4.92,0,0,ALLOW
1543,18.3,0,0,ALLOW
1544,3.35,0,0,ALLOW
1545,5.58,0,0,ALLOW
1546,14.35,0,0,ALLOW
1547,14.59,0,0,ALLOW
1548,0.99,0,0,ALLOW
1549,18.31,0,0,ALLOW
1550,14.99,0,0,ALLOW
1551,10.33,0,0,ALLOW
1552,6.74,0,0,ALLOW
1553,3.94,0,0,ALLOW
1554,75.81,1,1,BLOCK
1555,7.13,0,0,ALLOW
1556,2.44,0,0,ALLOW
1557,75.8,1,1,BLOCK
1558,73.92,1,1,BLOCK
1559,2.38,0,0,ALLOW
1560,10.56,0,0,ALLOW
1561,7.51,0,0,ALLOW
1562,1.59,0,0,ALLOW
1563,18.34,0,0,ALLOW
1564,7.5,0,0,ALLOW
1565,3.46,0,0,ALLOW
1566,5.45,0,0,ALLOW
1567,4.4,0,0,ALLOW
1568,4.78,0,0,ALLOW
1569,3.84,0,0,ALLOW
1570,66.97,1,1,MONITOR
1571,2.52,0,0,ALLOW
1572,37.43,0,0,ALLOW
1573,2.89,0,0,ALLOW
1574,88.13,1,1,BLOCK
1575,3.84,0,0,ALLOW
1576,11.4,0,0,ALLOW
1577,18.23,0,0,ALLOW
1578,4.0,0,0,ALLOW
1579,3.75,0,0,ALLOW
1580,2.71,0,0,ALLOW
1581,8.97,0,0,ALLOW
1582,13.44,0,0,ALLOW
1583,77.31,1,1,BLOCK
1584,5.34,0,0,ALLOW
1585,3.6,0,0,ALLOW
1586,1.55,0,0,ALLOW
1587,88.7,1,1,BLOCK
1588,5.12,0,0,ALLOW
1589,12.56,0,0,ALLOW
1590,12.72,0,0,ALLOW
1591,95.15,1,1,BLOCK
1592,6.45,0,0,ALLOW
1593,24.55,0,0,ALLOW
1594,11.79,0,0,ALLOW
1595,5.0,0,0,ALLOW
1596,14.55,0,0,ALLOW
1597,3.99,0,0,ALLOW
1598,39.97,0,0,ALLOW
1599,7.72,0,0,ALLOW
1600,2.64,0,0,ALLOW
1601,3.69,0,0,ALLOW
1602,1.65,0,0,ALLOW
1603,81.59,1,1,BLOCK
1604,3.24,0,0,ALLOW
1605,11.1,0,0,ALLOW
1606,17.32,1,0,ALLOW
1607,11.8,0,0,ALLOW
1608,1.96,0,0,ALLOW
1609,11.43,0,0,ALLOW
1610,2.38,0,0,ALLOW
1611,6.2,0,0,ALLOW
1612,13.42,1,0,ALLOW
1613,84.71,1,1,BLOCK
1614,11.59,0,0,ALLOW
1615,6.57,1,0,ALLOW
1616,64.44,0,1,MONITOR
1617,6.08,0,0,ALLOW
1618,4.64,0,0,ALLOW
1619,1.73,0,0,ALLOW
1620,2.73,0,0,ALLOW
1621,2.61,0,0,ALLOW
1622,1.21,0,0,ALLOW
1623,10.66,0,0,ALLOW
1624,2.96,0,0,ALLOW
1625,18.23,0,0,ALLOW
1626,12.73,0,0,ALLOW
1627,92.53,1,1,BLOCK
1628,13.22,0,0,ALLOW
1629,85.71,1,1,BLOCK
1630,4.86,0,0,ALLOW
1631,13.6,0,0,ALLOW
1632,7.47,1,0,ALLOW
1633,61.61,1,1,MONITOR
1634,8.61,0,0,ALLOW
1635,4.54,0,0,ALLOW
1636,2.95,0,0,ALLOW
1637,23.03,1,0,ALLOW
1638,3.94,0,0,ALLOW
1639,86.9,1,1,BLOCK
1640,33.13,1,0,ALLOW
1641,3.03,0,0,ALLOW
1642,4.5,0,0,ALLOW
1643,1.14,0,0,ALLOW
1644,16.27,0,0,ALLOW
1645,8.21,0,0,ALLOW
1646,7.61,0,0,ALLOW
1647,4.53,0,0,ALLOW
1648,15.65,0,0,ALLOW
1649,8.29,0,0,ALLOW
1650,6.55,0,0,ALLOW
1651,6.75,0,0,ALLOW
1652,7.69,0,0,ALLOW
1653,4.24,0,0,ALLOW
1654,10.8,0,0,ALLOW
1655,2.95,0,0,ALLOW
1656,46.0,0,1,MONITOR
1657,6.27,0,0,ALLOW
1658,4.83,0,0,ALLOW
1659,7.35,0,0,ALLOW
1660,89.87,1,1,BLOCK
1661,3.39,0,0,ALLOW
1662,59.92,0,1,MONITOR
1663,42.39,0,1,MONITOR
1664,2.19,0,0,ALLOW
1665,2.23,0,0,ALLOW
1666,19.62,0,0,ALLOW
1667,12.17,1,0,ALLOW
1668,8.04,0,0,ALLOW
1669,20.7,1,0,ALLOW
1670,11.41,0,0,ALLOW
1671,80.45,1,1,BLOCK
1672,52.32,0,1,MONITOR
1673,2.24,0,0,ALLOW
1674,4.43,0,0,ALLOW
1675,9.64,0,0,ALLOW
1676,12.0,0,0,ALLOW
1677,16.62,0,0,ALLOW
1678,3.89,0,0,ALLOW
1679,14.69,1,0,ALLOW
1680,12.35,0,0,ALLOW
1681,3.07,0,0,ALLOW
1682,38.47,1,0,ALLOW
1683,4.68,0,0,ALLOW
1684,20.61,0,0,ALLOW
1685,7.01,0,0,ALLOW
1686,2.46,0,0,ALLOW
1687,5.89,0,0,ALLOW
1688,5.68,0,0,ALLOW
1689,9.49,0,0,ALLOW
1690,1.52,0,0,ALLOW
1691,4.71,0,0,ALLOW
1692,6.79,0,0,ALLOW
1693,5.4,1,0,ALLOW
1694,14.28,0,0,ALLOW
1695,11.14,0,0,ALLOW
1696,16.86,0,0,ALLOW
1697,2.64,0,0,ALLOW
1698,3.71,0,0,ALLOW
1699,9.31,0,0,ALLOW
